TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
16:00,2880.74,1088.91,577.59,1036.48,127.54,18.68
18:00,3089.78,1186.29,647.95,1075.86,126.57,23.28
20:00,3030.68,1237.01,612.22,1003.54,122.04,27.44
22:00,2484.57,1028.39,506.47,796.72,109.98,22.39
00:00,1822.29,724.75,355.07,612.36,97.26,16.34
02:00,1512.81,598.04,273.44,524.45,87.4,15.12
04:00,1496.24,602.65,262.07,508.9,86.41,15.56
06:00,2124.72,892.39,410.83,682.56,92.15,25.87
08:00,3576.89,1469.71,767.4,1133.49,138.48,35.09
10:00,3987.55,1597.69,831.04,1342.09,150.83,28.06
12:00,3713.08,1435.82,806.12,1265.84,146.73,23.52
14:00,3032.58,1139.41,658.72,1045.88,139.81,19.16
16:00,2875.56,1078.79,615.56,1010.3,135.53,17.61
18:00,3111.38,1217.23,666.69,1040.03,135.63,22.52
20:00,3052.03,1216,649.08,999.65,136.21,26.13
22:00,2462.37,1035.25,512.34,751.75,117.76,21.89
00:00,1835.83,721.71,372.26,604.08,104.52,15.79
02:00,1523.85,599.03,287.57,516.61,91.96,14.42
04:00,1490.48,596.64,270.28,502.67,91.67,14.7
06:00,2193.61,924.63,419.24,704.29,98.89,25.49
08:00,3581.2,1480.6,769.6,1126.39,137.38,33.71
10:00,3820.44,1506.69,790.28,1311.17,149.71,26.65
12:00,3460.52,1295.3,747.11,1217.97,145.44,22.14
14:00,2939.62,1103.35,625.95,1020.09,144.77,18.69
16:00,2888.29,1098.24,609.89,993.16,141.38,17.38
18:00,3110.59,1224.6,657.28,1041.43,135.5,22.05
20:00,3001.08,1200.48,622.16,992.31,134.03,26.32
22:00,2479.11,1031.45,507.98,772.42,120.02,22.06
00:00,1867.13,725.48,376.02,616.53,104.92,15.82
02:00,1532.26,607.15,287.46,520.13,88.38,14.57
04:00,1495.58,600.8,271.25,506.75,87.41,15.22
06:00,2238.53,944.45,441.9,703.3,100.33,26.06
08:00,3677.32,1517.07,797.91,1155.62,137.82,34.01
10:00,3956.4,1554.11,846.44,1342.01,148.07,26.82
12:00,3715.41,1435.26,823.13,1255.9,144.13,21.66
14:00,3051.05,1156.22,650.5,1062.94,134.56,17.9
16:00,2872.51,1071.9,607.83,1017.13,131.36,16.37
18:00,3127.17,1200.21,654.07,1089.95,131.37,20.61
20:00,2990.55,1188.19,608.05,1003.87,137.57,24.03
22:00,2410.43,984.42,495.92,768.42,118.43,19.71
00:00,1843.77,720.18,365.06,625.67,100.75,14.65
02:00,1548.27,601.63,285.53,543.14,89.72,13.55
04:00,1510.41,606.09,269.38,519.09,87.39,14.09
06:00,2125.65,884.05,411.03,684,105.15,21.8
08:00,3356.3,1339.7,748.1,1078.3,128.98,29.29
10:00,3560.26,1449.71,782.05,1131.27,138.35,24.94
12:00,3273.39,1266.7,754.59,1067.11,130.48,20.18
14:00,2751.76,1088.3,632.37,862.91,123.19,15.72
16:00,2638.8,1051.09,619.84,869.6,61.57,14.94
18:00,2875.87,1160.72,680.04,904.12,83.7,20.37
20:00,2860.51,1237.1,619.72,868.34,84.61,23.81
22:00,2334.56,1002.79,509.99,692.13,90.09,19.37
00:00,1806.4,763.32,383.64,575.04,52.54,14.7
02:00,1525.9,646.77,305.41,502.6,42.85,13.68
04:00,1474.01,632.1,284.8,481.7,47.61,13.82
06:00,1918.44,818.64,381.49,606.25,74.69,19.29
08:00,3062.54,1240.48,679.96,974.35,102.39,26.69
10:00,3590.99,1453.73,787.2,1228.29,65.11,25.29
12:00,3520.91,1395.17,795.55,1212.41,60.27,20.03
14:00,2842.3,1094.88,639.37,1019.94,45.78,15.29
16:00,2565.01,996.81,542.64,950.44,38.8,14.4
18:00,2733.7,1081.97,607.03,937.04,68.19,20.35
20:00,2737.06,1117.84,597.71,912.27,70.54,23.45
22:00,2273.13,969.14,491.02,721.77,54.73,19.43
00:00,1714.92,703.01,364.52,591.69,26.64,14.26
02:00,1450.51,595.34,290.87,523.12,14.29,13.36
04:00,1407.72,597.3,274.89,494.43,13.89,13.86
06:00,2142.85,926.22,436.41,693.85,40.86,24.96
08:00,3518.83,1464.65,765.13,1130.09,96.27,32.07
10:00,3703.89,1493.67,762.07,1294.11,112.2,26.33
12:00,3449.2,1346.14,731.73,1225.72,90.99,21.49
14:00,2909.27,1124.94,581.07,1015.91,143.85,17.6
16:00,2797.22,1049.88,552.68,1009.32,142.96,16.82
00:00,1805.96,713.63,355.41,604.2,100.93,14.63
02:00,1517.59,586.05,283.91,529.86,89.43,13.83
04:00,1479.33,592.83,264.72,507.82,85.68,14.21
06:00,2202.38,925.68,419.88,707.79,101.01,24.82
08:00,3589.43,1466.91,780.91,1134.81,142.44,32.17
10:00,3754.47,1492.47,770.68,1273.63,156.97,25.61
12:00,3407.48,1279.75,701.11,1224.91,155.37,21.2
14:00,2904.95,1107.73,575.43,1027.47,148.97,17.41
16:00,2843.93,1053.69,554.81,1060.69,131.43,16.9
18:00,3069.38,1198.07,617.84,1049.84,143.77,21.23
20:00,3002.04,1213.62,595.49,1003.39,136.61,24.37
22:00,2393.36,978.55,485.95,769.37,117.39,19.38
00:00,1782.92,696.64,347.11,611.63,96.19,14.19
02:00,1504.61,582.15,272.2,534.48,87.84,13.39
04:00,1472.18,588.4,259.55,509.41,87.03,13.81
06:00,2201.84,911.18,420.22,726.43,100.27,23.31
08:00,3551.56,1441.72,756.08,1146.85,139.46,31.51
10:00,3869.81,1547.3,803.49,1296.97,160.14,26.16
12:00,3668.22,1395.56,782.53,1267.27,161.35,22.76
14:00,3112.53,1179.13,661.3,1074.53,149.4,19.03
16:00,2907.43,1073.4,613.4,1019.16,147.56,17.33
18:00,3115.65,1182.92,686.38,1047.94,147.06,21.82
20:00,3033.75,1204.58,643.24,993.84,137.7,24.34
22:00,2386.9,959.25,508.12,756,120.97,19.33
00:00,1804.75,700.82,374.99,599.12,98.59,14.19
02:00,1534.88,595.94,307.63,516.34,87.13,13.22
04:00,1478.14,583.66,288.71,490.58,87.52,13.6
06:00,2200.99,903.52,436.76,714.25,101.3,24.16
08:00,3541.67,1422.56,748.55,1168.88,139.83,31.15
10:00,3761.38,1460.63,774.65,1305.83,156.26,26.17
12:00,3455.14,1287.82,718.21,1237.08,156.72,22.28
14:00,3012.24,1134.83,631.78,1050.86,148.12,17.93
16:00,2883.31,1056.39,603.33,1035.22,146.83,17.25
18:00,3096.57,1199.54,674.49,1043.39,147.58,20.75
20:00,2991.29,1200.51,612.43,985.72,140.17,24.11
22:00,2424.94,982.39,505.26,768.26,121.41,18.99
00:00,1840.2,713.37,380.47,619.88,96.74,13.69
02:00,1549.76,601.02,307.43,529.04,84.48,12.96
04:00,1519.36,603.49,294.09,509.97,84.57,13.17
06:00,2233.44,927.44,448.45,715.51,97.52,23.28
08:00,3613.75,1460.93,772.09,1170.06,138.56,31.55
10:00,3858.99,1498.79,794.93,1341.44,154.69,26.12
12:00,3677.64,1406.77,780.51,1280.32,153.21,21.92
14:00,3062.75,1147.94,660.19,1065.16,144.28,18.68
16:00,2936.74,1079.17,605.2,1055.41,151.13,17.83
18:00,3151.04,1230.07,663.12,1058.15,148.28,21.71
20:00,3003.87,1203.24,620.83,985.57,141.63,24.26
22:00,2379.15,981.92,481.84,749.63,122.16,19.14
00:00,1795.33,721.37,353.78,586.99,101.92,14.66
02:00,1546.11,612.48,285.82,528.77,90.96,13.69
04:00,1502.22,609.34,267.84,506.67,90.03,14.07
06:00,2140.37,893.53,411.46,695.13,99.45,20.45
08:00,3334.7,1364.68,724.59,1054.44,129.25,29.27
10:00,3542.76,1459.73,763.21,1115.85,139.27,26.15
12:00,3318.71,1319.83,750.8,1059.75,135.76,21.18
14:00,2809.63,1103.6,631.06,907.38,124.56,16.35
16:00,2673.06,1046.2,604.6,858.11,123.37,15.36
18:00,2855.29,1137.55,662.26,875.48,133.51,20.54
20:00,2867.54,1193.56,634.9,853.54,136.12,23.14
22:00,2357.94,1004.25,508.6,683.56,119.57,19.6
00:00,1790.88,740.18,369.89,549.27,99.92,14.74
02:00,1508.12,621.11,290.91,478.05,90.52,13.21
04:00,1469.36,622.41,275.74,456.26,87.28,13.74
06:00,1935.36,809.75,387.43,599.89,101.21,18.65
08:00,3085.32,1232.23,676.67,1000.3,120.34,26.43
10:00,3562.66,1363.11,801.57,1216.64,122.82,24.85
12:00,3400.5,1288.09,750.87,1187.93,121.01,19.65
14:00,2793.68,1038.05,627.21,972.85,114,15.07
16:00,2535.88,911.9,559.22,921.2,106.35,14.05
18:00,2671.42,994.89,599.57,906.16,122.65,19.11
20:00,2715.71,1087.4,573.89,884.12,121.48,23.02
22:00,2303.19,944.93,481.69,721.92,113.04,19.71
00:00,1761.47,696.2,351.61,577.69,92.37,14.29
02:00,1485.43,591.09,278.81,506.06,81.88,13.47
04:00,1468.99,599.69,268.9,490.2,82.51,13.95
06:00,2190.14,932.21,431.79,689.64,91.86,23.68
08:00,3548.53,1444.81,765.27,1144.83,126.91,32.97
10:00,3666.95,1446.17,758.85,1257.03,145.98,26.01
12:00,3384.53,1280.07,701.34,1208.46,146.39,21.6
14:00,2893.49,1100.74,597.63,1023.61,131.26,17.56
16:00,2776.1,1050.96,555.53,1000.68,131.52,16.84
18:00,2990.05,1154.17,626.76,1028.91,130.01,20.91
20:00,2951.33,1183.47,600.67,990.39,124.95,24.28
22:00,2390.96,983.62,491.88,765.15,108.92,19.82
00:00,1799.79,702.39,356.01,613.01,96.57,14.73
02:00,1517.75,597.19,279.33,524.23,89.04,13.51
04:00,1489.29,594.22,266.49,510.25,89.78,14.2
06:00,2171.35,869.42,454.64,708.04,95.78,21.21
08:00,3684.54,1478.37,813.43,1212.35,116.48,29.82
10:00,3940.75,1567.88,819.2,1380.81,119.65,24.97
12:00,3374.36,1295.84,709.31,1205.05,113.89,18.5
14:00,2739.52,1060.27,561.89,968.84,108.39,14.44
16:00,2629.55,991.4,522.75,967.87,110.6,14.14
18:00,2872.25,1123.5,610.59,976.33,114.73,19.7
20:00,2858.59,1167.38,589.22,934.24,117.54,23.17
22:00,2352.79,978.87,490.77,735.12,107.99,18.37
00:00,1756.79,702.26,342.52,585.94,95.45,13.86
02:00,1474.84,588.03,268.11,502.07,89.43,13.17
04:00,1461.7,596.94,259.56,489.04,88.47,13.81
06:00,2219.73,923.54,437.08,718.32,95.8,24.08
08:00,3540.87,1456.03,765.12,1129.32,125.27,31.91
10:00,3622.4,1435.8,756.13,1234.28,139.47,24.52
12:00,3350.46,1279.91,718.1,1160.27,135.03,20.55
14:00,2861.08,1090.52,617.05,977.92,131,17.08
16:00,2818.06,1056.29,610.47,979.48,129.91,15.47
18:00,3042.01,1189.38,670.41,1003.15,130.07,20.3
20:00,2980.8,1222.82,629.84,945.98,130.76,23.59
22:00,2414.97,1002.21,515.44,740.61,117.79,19.07
00:00,1824.5,740.7,361.45,595.43,95.39,14.19
02:00,1622.08,663.41,306.99,538.7,84.54,13.04
04:00,1581.99,655.04,286.7,528.39,83.23,13.64
06:00,2361.7,982.22,474.34,766.93,92.36,23.43
08:00,3640.22,1435.5,820.32,1195.85,121.37,30.6
10:00,3634.38,1435.69,765.19,1234.82,143.25,24.07
12:00,3387.94,1334.41,612.49,1243.59,142.78,21.29
14:00,2917.06,1134.5,553.07,1073.08,118.79,16.66
16:00,2913.38,1115.66,540.76,1076.17,136.3,16.6
18:00,3050.6,1222.83,572.37,1079.34,132.48,19.71
20:00,3020.32,1247.9,539.68,1051.62,130.63,21.82
22:00,2419.6,1047.83,451.22,822.27,57.81,16.9
00:00,1845.06,779.81,328.28,671.39,36.64,12.89
02:00,1590.4,666.35,259.86,600.78,34.87,12.32
04:00,1553.58,664.09,244.36,583.6,34.11,12.69
06:00,2274.01,1001.78,393.33,789.24,46.13,22.01
08:00,3527.96,1493.08,687.06,1216.54,71.98,25.74
10:00,3795.41,1550.7,754.79,1342.57,96.81,20.27
12:00,3601.95,1406.89,737.84,1310.17,92.48,19.75
14:00,3033.4,1190.25,599.73,1113.39,91.54,12.76
16:00,2925.64,1133.01,565.25,1096.04,88.86,16.1
18:00,3068.33,1198.84,589.92,1102.27,128.43,19.56
20:00,3051.4,1238.42,563.48,1074.41,128.95,22.06
22:00,2401.82,977.6,471.28,800.43,116.57,17.31
00:00,1856.42,722.64,346.86,662.41,95.21,13.06
02:00,1605.48,636.12,292.65,560.63,87.12,12.28
04:00,1557.32,625.51,275.2,543.13,85.95,12.73
06:00,2181.57,893.78,427.79,723.23,96.03,19.98
08:00,3266.57,1325.86,711.34,1045.24,121.84,25.73
10:00,3427.52,1405.99,765.17,1080.58,119.8,22.97
12:00,3236.98,1292.59,745.41,1035.92,115.12,18.41
14:00,2684.92,1086.13,598.63,848.6,111.04,15.01
16:00,2672.36,1065.08,602.24,855.92,109.62,14.11
18:00,2882.64,1154.09,689.25,879.65,115.72,18.06
20:00,2856.22,1190.96,632.22,868.18,118.4,21.23
22:00,2338.38,968.37,518.04,707.13,105.24,16.93
00:00,1814.29,737.29,379.55,578.5,91.07,12.81
02:00,1560.05,634.98,309.67,504.05,84.51,12.24
04:00,1493.3,617.68,284.41,481.43,83,12.53
06:00,1970.64,823.75,402.2,617.34,91.02,17.57
08:00,2949.95,1153.04,677.74,960.4,105.54,23.54
10:00,3509.8,1353.34,774.07,1211.74,109.81,22.42
12:00,3427.59,1302.07,767.35,1195.64,110.52,18.32
14:00,2830.67,1052.36,631.98,1011.07,104.08,13.84
16:00,2594.05,953.31,568.34,931,103.11,13.61
18:00,2730.61,1038.08,606.81,943.38,96.54,18.44
20:00,2725.92,1093.72,587.86,895.19,102.38,20.86
22:00,2268.99,912.1,485.63,734.58,94.79,16.9
00:00,1854.71,736.51,375.84,629.66,82.95,12.88
02:00,1647.57,653.02,317.92,573.19,75.28,12.28
04:00,1620.4,652.34,304.18,562.5,74.4,12.62
06:00,2204.97,915.27,445.06,719.47,83.09,21.5
08:00,3166.71,1285.36,698.31,1007.13,117.2,28.59
10:00,3628.14,1427.76,753.42,1257.12,131.76,23.16
12:00,3663.03,1344.42,785.12,1350.16,129.57,19.12
14:00,2972.04,1133.44,631.93,1035.22,126.45,16.8
16:00,2756.27,1040.15,585.65,978.92,124.94,16.51
18:00,3011.56,1144.84,641.23,1058.04,121.61,20.16
20:00,2963.26,1201.11,597.16,996.76,117.8,22.25
22:00,2457.29,1015.58,499.33,799.36,102.37,17.31
00:00,1912.65,760.52,379.59,654.26,87.17,13.04
02:00,1706.86,679.45,322.16,596.29,80.53,12.6
04:00,1669.97,675.41,305.16,580.29,79.87,12.95
06:00,2311.28,960.79,461.01,757.75,87.63,22.3
08:00,3373.18,1358.18,754.92,1082.2,116.71,28.42
10:00,3571.61,1391.84,743.29,1248,131.28,23.26
12:00,3444.68,1311.17,707.3,1246.7,131.82,18.88
14:00,2978.19,1142.6,601.86,1059.53,129.11,16.85
16:00,2941.39,1098.51,599.56,1066.65,132.62,16.07
18:00,3345.11,1286.59,704.38,1175.35,127.4,19.52
20:00,3013.38,1219.23,603.34,1019.71,121.07,21.98
22:00,2542.98,1027.69,524.85,843.76,103.55,16.83
00:00,2011.04,781.55,398.61,711.85,88.3,13.28
02:00,1777.33,691.96,333.2,642.25,80.37,12.65
04:00,1743.94,691.58,316.32,625.97,80.35,13.14
06:00,2315.97,925.93,460.41,797.31,87.66,22.64
08:00,3251.23,1307.15,708.73,1051.62,123.12,28.57
10:00,3591.33,1390.07,767.15,1240.55,138.09,22.66
12:00,3396.81,1278.01,705.36,1214.08,141.1,19.56
14:00,3000.36,1143.02,620.98,1048.12,143.43,16.43
16:00,2946.61,1112.12,605.91,1039.96,143.68,15.78
18:00,3177.62,1237.66,676.49,1074.45,138.75,19.74
20:00,3045.79,1228.94,617.7,1015.1,133.47,21.69
22:00,2485.02,1015.4,502.37,809.77,115.86,17.03
00:00,2008.46,796.13,387.04,687.86,102.88,13.08
02:00,1730.88,687.54,313,609.32,92.05,12.56
04:00,1676.63,673.51,293.43,589.76,90.95,13
06:00,2330.1,990.07,426.04,770.15,99.6,22.06
08:00,3333.68,1362.19,680.93,1103.61,127.49,27.89
10:00,3596.84,1405.69,706.74,1275.53,144.75,22.9
12:00,3442.94,1263.11,752.25,1236.44,141.42,19.89
14:00,2987.55,1093.5,647.59,1063.56,137.99,16.68
16:00,2999.9,1098.17,633.39,1086.03,137.17,16.52
18:00,3210.96,1212.62,694.01,1122.8,132.13,19.27
20:00,3085.89,1215.18,655.16,1038.68,126.02,21.68
22:00,2516.38,1002.22,537.98,823.44,111.71,17.2
00:00,2017.65,775.36,410.62,700.28,99.69,13.43
02:00,1792.22,686.27,341.94,644.71,89.33,12.93
04:00,1748.21,695.55,318.02,614.53,85.8,12.87
06:00,2362.66,965.28,465.74,797.43,91.03,21.82
08:00,3445.18,1368.51,761.82,1135.87,117.87,28.37
10:00,3664.2,1398.8,793.89,1273.75,139.87,23.04
12:00,3491.01,1285.02,769.96,1236.65,146.23,19.81
14:00,3056.75,1116.4,664.26,1087.68,141.59,17.82
16:00,3060.77,1120.29,652.02,1085.55,146.63,16.9
18:00,3146.95,1192.58,672.03,1098.62,134.31,19.74
20:00,3096.85,1217.2,645.94,1058.87,129.07,21.67
22:00,2514.71,1006.92,515.72,838.95,112.22,16.96
00:00,2073.67,797.84,411.33,735.12,94.16,13.34
02:00,1827.07,701.12,346.02,663.63,86.15,12.79
04:00,1767.73,693.71,321.89,637.92,83.79,13.17
06:00,2246.39,910.67,438.44,768.63,87.76,19.5
08:00,3114.36,1257.36,685.08,1016.48,100.82,24.67
10:00,3391.15,1350.43,757.62,1110.62,116.76,21.76
12:00,3269.35,1283.41,752.67,1063.68,119.39,19.1
14:00,2807.64,1122.59,624.99,905.07,112.65,14.84
16:00,2810.87,1116.14,641.95,898.82,112.92,14.3
18:00,2995.05,1220.74,697.44,913.88,116.11,18.3
20:00,2924.96,1191.23,664.02,900.67,121.74,21.09
22:00,2454.84,1034.94,532.99,739,106.75,16.99
00:00,2021.32,827.07,422.42,645.85,93.44,13.33
02:00,1785.78,725.17,362.07,583.8,86.14,12.75
04:00,1729.22,716.5,334.97,564.83,83.26,13.13
06:00,2128.28,892.16,426.36,684.34,87.34,17.85
08:00,2892.35,1148.45,636.01,956.25,100.7,22.44
10:00,3310.39,1273.7,712.29,1170.85,105.06,20.72
12:00,3284.02,1232.53,731.94,1171.53,106.86,17.21
14:00,2868.3,1074.82,636.15,1012.57,103.49,14.07
16:00,2748.55,1014.61,601.6,990.79,101.31,14.18
18:00,2861.47,1090.07,646.95,975.55,103.58,17.98
20:00,2952.65,1157.31,641.06,995.43,112.28,20.79
22:00,2545.82,1046.48,549.32,807.65,100.87,17.31
00:00,2136.89,851.96,447.34,713.31,90.27,13.71
02:00,1910.01,758.48,389.11,641.84,85.6,13.25
04:00,1845.97,750.07,363.23,619.18,82.31,13.59
06:00,2396.66,995.12,483.44,784.07,90.08,21.28
08:00,3212.03,1307.84,701.24,1034.53,113.4,26.02
10:00,3539.14,1389.43,737.25,1216.11,141.75,22.61
12:00,3456.75,1293.08,735.93,1222.84,151.75,20.53
14:00,3177.31,1218.9,679.71,1092.64,137.99,17.91
16:00,3228.03,1206.06,683.3,1141.44,148.43,18.65
18:00,3347.31,1287.76,728.89,1132.53,140.77,20.66
20:00,3244.67,1288.3,681.69,1098.26,124.65,22.3
22:00,2839.12,1147.58,630.99,904.47,111.52,17.78
00:00,2347.72,924.88,499.85,794.25,93.57,14.4
02:00,2077.48,819.35,424.17,711.77,88.66,13.8
04:00,2051.03,820.36,407.27,702.58,87.2,14.11
06:00,2526.87,1044.05,516.43,827.24,92.92,20.8
08:00,3313.1,1323.05,727.61,1088.14,110.23,25.76
10:00,3648.39,1406.26,759.27,1287.1,136.69,23.48
12:00,3608.69,1303.59,800.71,1316.81,133.53,20.75
14:00,3461.94,1306.84,725.2,1215.65,161.04,19.74
16:00,3449.82,1297.61,707.5,1222.48,164.85,20.3
18:00,3551.9,1352.84,784.32,1209.41,151.05,21.14
20:00,3438.3,1330.61,758.38,1163.31,130.32,22.91
22:00,2958.71,1211.11,653.86,931.81,114.87,18.9
00:00,2529.6,996.14,545.06,854.9,94.8,14.62
02:00,2257.97,889.86,466.29,775.31,90.24,14.8
04:00,2175.6,872.96,437.73,740.32,89.14,14.91
06:00,2611.84,1057.97,537.32,876.57,93.42,21.75
08:00,3307.01,1312.42,737.43,1084.84,115.55,25.68
10:00,3770.25,1483,808.24,1257.43,157.56,25.31
12:00,3803.9,1470.72,822.69,1284.95,167.66,23.58
14:00,3498.13,1322.58,779.02,1177.58,164.9,20.88
16:00,3579.12,1379.17,782.65,1188.77,176.56,19.56
18:00,3662.17,1423.77,829.33,1207.27,158.1,20.79
20:00,3551.26,1439.04,761.76,1158.07,137.63,22.53
22:00,3057.87,1247.9,662.7,984.11,110.92,18.93
00:00,2678.1,1067.36,583.25,890.38,100.08,15.63
02:00,2371,945.99,495.99,802.57,89.21,14.8
04:00,2278.37,922.53,471.87,766.22,81.2,14.94
06:00,2647.37,1097.43,544.54,874.74,84.75,19.85
08:00,3291.91,1315.05,739.11,1070.28,112.3,23.88
10:00,3700.39,1455.32,780.46,1253.98,154.36,23.3
12:00,3793.97,1449.57,843.09,1270.53,173.16,21.6
14:00,3533.06,1388.55,765.35,1153.42,169.14,20.82
16:00,3467.77,1389.54,762.71,1095.54,174.19,20.08
18:00,3283.73,1380.63,747.78,939.11,162.94,20.07
20:00,3240.48,1392.85,717.56,939.85,138.98,21.96
22:00,3028.45,1294.09,649.37,923.06,111.35,19.43
00:00,2697.68,1127.11,576.59,847.66,105.17,16.36
02:00,2405.26,1001.91,505.61,759.27,100.48,15.25
04:00,2306.08,984.95,479.97,711.32,93.74,15.17
06:00,2439.37,1051.12,513.15,737.59,96.7,18.15
08:00,2534.17,1087.27,577.31,723.23,102.15,19.68
10:00,2359.9,1037.08,528.82,652.56,102.21,16.99
12:00,2386.31,1042.41,558.44,644.42,100.86,16.22
14:00,2536.2,1112.47,602.41,675.42,104.45,16.06
16:00,2556.06,1124.58,582.17,700.74,112.07,15.96
18:00,2716.19,1201.67,646.01,712.76,110.66,19.13
20:00,2864.92,1278.87,626.98,791.21,120.43,21.26
22:00,2779.6,1237.65,618.92,770.68,108.67,19.29
00:00,2493.22,1092,560.88,698.53,102.88,16.71
02:00,2270.83,992.76,500.38,646.26,93.61,16.11
04:00,2199.79,965.8,483.98,620.67,92.35,16.07
06:00,2429.09,1085.57,533.2,674.76,92.68,19.77
08:00,2741.27,1197.12,629.4,758.9,110.61,21.57
10:00,3105.15,1343.7,679.91,893.43,138.91,21.14
12:00,3267.04,1410.12,743.21,914.45,148.44,20.71
14:00,3172.4,1367.53,736.28,871.91,145.62,19.29
16:00,3226.02,1397.24,740.79,893.25,149.09,18.83
18:00,3282.34,1420.19,772.82,890.85,146.98,21.64
20:00,3347.43,1484.06,746.1,924.81,137.44,23.13
22:00,3181.64,1412.5,701.68,882.18,131.94,20.92
00:00,2935.37,1281.39,650.05,844.78,113.23,18.02
02:00,2586.44,1132.18,563.55,745.53,102.79,17.54
04:00,2521.15,1108.02,540.67,733.72,97.47,17.34
06:00,2601.55,1150.65,565.27,746.14,98.11,19.88
08:00,2928.14,1222.24,663.62,886.16,108.59,20.38
10:00,3263.49,1302.45,707.63,1081.72,116.89,20
12:00,3395.15,1332.2,762.01,1130.74,118.68,18.08
14:00,3277.13,1288.68,735.5,1084.06,119.93,16.64
16:00,3331.25,1297.94,737.42,1132.38,109.79,17.63
18:00,3332.3,1329.38,752.51,1075.74,130.92,19.81
20:00,3473.67,1445.82,740.09,1101.95,128.54,22.44
22:00,3373.25,1436.83,732.74,1030.47,120.36,20.32
00:00,3146.5,1310.83,690.87,986.96,110.16,17.63
02:00,2817.52,1175.81,606.35,889.9,102.02,16.69
04:00,2672.13,1125.27,565.01,848.81,91.03,16.6
06:00,2862.19,1220.99,601.85,889.12,101.61,21.12
08:00,3210.79,1323.04,709.24,988.97,133.68,23.94
10:00,3787.93,1514.26,779.37,1221.08,208.94,26.7
12:00,4041.37,1591.82,859.01,1294.07,231.1,26.66
14:00,3871.48,1550.83,795.27,1238.33,227.98,25.5
16:00,3936.46,1538.39,808.58,1289.36,231.47,24.64
18:00,3905.8,1561.84,852.41,1235.14,196.03,23.25
20:00,3845.73,1597.91,820.56,1205.01,166.24,24.4
22:00,3615.12,1532.39,784.02,1109.22,137.1,22
00:00,3360.49,1406,723.37,1056.31,123.62,18.67
02:00,2988.03,1240.84,630.72,955.21,114.69,17.74
04:00,2764.17,1159.66,574.53,884.38,101.96,17.41
06:00,2947.57,1245.96,612.9,929.8,108.69,21.54
08:00,3261.43,1335.81,727.63,1008.25,135.9,24.71
10:00,3763.35,1489.95,763.73,1232.33,211.31,25.71
12:00,3937.23,1526.54,837.85,1284.89,224.58,25.08
14:00,3787.57,1496.97,785.79,1235.88,214.49,24.07
16:00,3931.58,1546.17,814.41,1285.09,218.78,24.11
18:00,3871.72,1544,842.5,1246.08,181.18,22.08
20:00,3759.84,1554,809.57,1185.19,152.27,23.27
22:00,3480.04,1470.67,749.07,1073.83,133.84,21.23
00:00,3302.35,1370.33,716.91,1042.16,123.67,18.44
02:00,2939.82,1210.22,626.32,945.47,112.55,17.31
04:00,2730.16,1128.79,575.22,878.99,103.66,17.08
06:00,2931.63,1224.82,617.17,937.05,103.25,21.4
08:00,3269.38,1327.01,723.55,1025.93,137.5,24.43
10:00,3814.29,1499.39,810.33,1227.49,216.46,26.1
12:00,4008.93,1500.25,876.72,1329.62,224.19,24.59
14:00,3821.66,1482.42,840.78,1214.07,231.41,23.68
16:00,3923.97,1533.3,873.85,1234.21,220.87,23.41
18:00,3857.88,1523.93,877.11,1216.52,190.28,21.91
20:00,3771.61,1537.66,835.47,1186.2,160.03,24.02
22:00,3488.11,1464.34,761.42,1073.75,134.34,21.12
00:00,3295.05,1361.35,719.99,1039.22,123.44,18.47
02:00,2990.12,1235.93,648.64,945.63,113.8,17.36
04:00,2800.94,1168.06,597.71,890.82,100.57,17.22
06:00,2977.2,1246.54,644.62,931.27,105.32,21.17
08:00,3259.11,1320.35,741.81,1011.1,132.73,24.05
10:00,3777.55,1469.85,803.72,1238.74,200.72,25.58
12:00,3944.44,1501.2,872.82,1295.34,219.49,24.71
14:00,3763.11,1436,831.1,1219.04,217.03,24.2
16:00,3969.99,1507.72,890.02,1284.64,220.43,23.83
18:00,3897.68,1519.64,889.59,1237.89,191.98,22.41
20:00,3794.99,1535.44,843.32,1187.58,166.38,23.53
22:00,3540.08,1489.89,777.68,1082.26,135.11,21.49
00:00,3372.35,1391.11,750.55,1053.95,126.09,18.44
02:00,3080.18,1266.8,671.24,980.36,114.99,17.8
04:00,2852.17,1186.62,610.69,907.16,103.38,17.17
06:00,3042.56,1280.45,654.06,946.32,110.04,21.65
